crime type,region,data
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
violent-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
other-crime,North West,2017-01
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
anti-social-behaviour,North West,2017-02
